geotiff_path,folder,name,id_sample,date,tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F191_V003/V1KRNP____19991110F191_V003_initial_mask.tif,V1KRNP____19991110F191_V003,V1KRNP____19991110F191_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F191_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F191_V003/V1KRNP____19991110F191_V003_cloud_mask_cnn.tif,V1KRNP____19991110F191_V003,V1KRNP____19991110F191_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F191_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F191_V003/V1KRNP____19991110F191_V003_cloud_mask.tif,V1KRNP____19991110F191_V003,V1KRNP____19991110F191_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F191_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F191_V003/V1KRNP____19991110F191_V003.tif,V1KRNP____19991110F191_V003,V1KRNP____19991110F191_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F191_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F207_V003/V1KRNP____19991110F207_V003.tif,V1KRNP____19991110F207_V003,V1KRNP____19991110F207_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F207_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F207_V003/V1KRNP____19991110F207_V003_cloud_mask.tif,V1KRNP____19991110F207_V003,V1KRNP____19991110F207_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F207_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F207_V003/V1KRNP____19991110F207_V003_cloud_mask_cnn.tif,V1KRNP____19991110F207_V003,V1KRNP____19991110F207_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F207_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F207_V003/V1KRNP____19991110F207_V003_initial_mask.tif,V1KRNP____19991110F207_V003,V1KRNP____19991110F207_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F207_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F198_V003/V1KRNP____19991110F198_V003_cloud_mask_cnn.tif,V1KRNP____19991110F198_V003,V1KRNP____19991110F198_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F198_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F198_V003/V1KRNP____19991110F198_V003_initial_mask.tif,V1KRNP____19991110F198_V003,V1KRNP____19991110F198_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F198_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F198_V003/V1KRNP____19991110F198_V003.tif,V1KRNP____19991110F198_V003,V1KRNP____19991110F198_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F198_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F198_V003/V1KRNP____19991110F198_V003_cloud_mask.tif,V1KRNP____19991110F198_V003,V1KRNP____19991110F198_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F198_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F217_V003/V1KRNP____19991110F217_V003_initial_mask.tif,V1KRNP____19991110F217_V003,V1KRNP____19991110F217_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F217_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F217_V003/V1KRNP____19991110F217_V003.tif,V1KRNP____19991110F217_V003,V1KRNP____19991110F217_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F217_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F217_V003/V1KRNP____19991110F217_V003_cloud_mask.tif,V1KRNP____19991110F217_V003,V1KRNP____19991110F217_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F217_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F217_V003/V1KRNP____19991110F217_V003_cloud_mask_cnn.tif,V1KRNP____19991110F217_V003,V1KRNP____19991110F217_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F217_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F206_V003/V1KRNP____19991110F206_V003.tif,V1KRNP____19991110F206_V003,V1KRNP____19991110F206_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F206_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F206_V003/V1KRNP____19991110F206_V003_initial_mask.tif,V1KRNP____19991110F206_V003,V1KRNP____19991110F206_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F206_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F206_V003/V1KRNP____19991110F206_V003_cloud_mask.tif,V1KRNP____19991110F206_V003,V1KRNP____19991110F206_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F206_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F206_V003/V1KRNP____19991110F206_V003_cloud_mask_cnn.tif,V1KRNP____19991110F206_V003,V1KRNP____19991110F206_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F206_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F213_V003/V1KRNP____19991110F213_V003_cloud_mask_cnn.tif,V1KRNP____19991110F213_V003,V1KRNP____19991110F213_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F213_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F213_V003/V1KRNP____19991110F213_V003_cloud_mask.tif,V1KRNP____19991110F213_V003,V1KRNP____19991110F213_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F213_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F213_V003/V1KRNP____19991110F213_V003_initial_mask.tif,V1KRNP____19991110F213_V003,V1KRNP____19991110F213_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F213_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F213_V003/V1KRNP____19991110F213_V003.tif,V1KRNP____19991110F213_V003,V1KRNP____19991110F213_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F213_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F219_V003/V1KRNP____19991110F219_V003_cloud_mask.tif,V1KRNP____19991110F219_V003,V1KRNP____19991110F219_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F219_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F219_V003/V1KRNP____19991110F219_V003_initial_mask.tif,V1KRNP____19991110F219_V003,V1KRNP____19991110F219_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F219_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F219_V003/V1KRNP____19991110F219_V003.tif,V1KRNP____19991110F219_V003,V1KRNP____19991110F219_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F219_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F219_V003/V1KRNP____19991110F219_V003_cloud_mask_cnn.tif,V1KRNP____19991110F219_V003,V1KRNP____19991110F219_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F219_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F189_V003/V1KRNP____19991110F189_V003_initial_mask.tif,V1KRNP____19991110F189_V003,V1KRNP____19991110F189_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F189_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F189_V003/V1KRNP____19991110F189_V003_cloud_mask.tif,V1KRNP____19991110F189_V003,V1KRNP____19991110F189_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F189_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F189_V003/V1KRNP____19991110F189_V003.tif,V1KRNP____19991110F189_V003,V1KRNP____19991110F189_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F189_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F189_V003/V1KRNP____19991110F189_V003_cloud_mask_cnn.tif,V1KRNP____19991110F189_V003,V1KRNP____19991110F189_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F189_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F200_V003/V1KRNP____19991110F200_V003_cloud_mask_cnn.tif,V1KRNP____19991110F200_V003,V1KRNP____19991110F200_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F200_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F200_V003/V1KRNP____19991110F200_V003_initial_mask.tif,V1KRNP____19991110F200_V003,V1KRNP____19991110F200_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F200_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F200_V003/V1KRNP____19991110F200_V003.tif,V1KRNP____19991110F200_V003,V1KRNP____19991110F200_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F200_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F200_V003/V1KRNP____19991110F200_V003_cloud_mask.tif,V1KRNP____19991110F200_V003,V1KRNP____19991110F200_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F200_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F223_V003/V1KRNP____19991110F223_V003.tif,V1KRNP____19991110F223_V003,V1KRNP____19991110F223_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F223_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F223_V003/V1KRNP____19991110F223_V003_cloud_mask.tif,V1KRNP____19991110F223_V003,V1KRNP____19991110F223_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F223_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F223_V003/V1KRNP____19991110F223_V003_initial_mask.tif,V1KRNP____19991110F223_V003,V1KRNP____19991110F223_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F223_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F223_V003/V1KRNP____19991110F223_V003_cloud_mask_cnn.tif,V1KRNP____19991110F223_V003,V1KRNP____19991110F223_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F223_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F199_V003/V1KRNP____19991110F199_V003_initial_mask.tif,V1KRNP____19991110F199_V003,V1KRNP____19991110F199_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F199_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F199_V003/V1KRNP____19991110F199_V003.tif,V1KRNP____19991110F199_V003,V1KRNP____19991110F199_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F199_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F199_V003/V1KRNP____19991110F199_V003_cloud_mask.tif,V1KRNP____19991110F199_V003,V1KRNP____19991110F199_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F199_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F199_V003/V1KRNP____19991110F199_V003_cloud_mask_cnn.tif,V1KRNP____19991110F199_V003,V1KRNP____19991110F199_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F199_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F193_V003/V1KRNP____19991110F193_V003.tif,V1KRNP____19991110F193_V003,V1KRNP____19991110F193_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F193_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F193_V003/V1KRNP____19991110F193_V003_initial_mask.tif,V1KRNP____19991110F193_V003,V1KRNP____19991110F193_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F193_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F193_V003/V1KRNP____19991110F193_V003_cloud_mask_cnn.tif,V1KRNP____19991110F193_V003,V1KRNP____19991110F193_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F193_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F193_V003/V1KRNP____19991110F193_V003_cloud_mask.tif,V1KRNP____19991110F193_V003,V1KRNP____19991110F193_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F193_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F190_V003/V1KRNP____19991110F190_V003.tif,V1KRNP____19991110F190_V003,V1KRNP____19991110F190_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F190_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F190_V003/V1KRNP____19991110F190_V003_cloud_mask_cnn.tif,V1KRNP____19991110F190_V003,V1KRNP____19991110F190_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F190_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F190_V003/V1KRNP____19991110F190_V003_initial_mask.tif,V1KRNP____19991110F190_V003,V1KRNP____19991110F190_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F190_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F190_V003/V1KRNP____19991110F190_V003_cloud_mask.tif,V1KRNP____19991110F190_V003,V1KRNP____19991110F190_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F190_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F196_V003/V1KRNP____19991110F196_V003_cloud_mask_cnn.tif,V1KRNP____19991110F196_V003,V1KRNP____19991110F196_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F196_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F196_V003/V1KRNP____19991110F196_V003_initial_mask.tif,V1KRNP____19991110F196_V003,V1KRNP____19991110F196_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F196_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F196_V003/V1KRNP____19991110F196_V003.tif,V1KRNP____19991110F196_V003,V1KRNP____19991110F196_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F196_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F196_V003/V1KRNP____19991110F196_V003_cloud_mask.tif,V1KRNP____19991110F196_V003,V1KRNP____19991110F196_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F196_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F215_V003/V1KRNP____19991110F215_V003.tif,V1KRNP____19991110F215_V003,V1KRNP____19991110F215_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F215_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F215_V003/V1KRNP____19991110F215_V003_cloud_mask_cnn.tif,V1KRNP____19991110F215_V003,V1KRNP____19991110F215_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F215_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F215_V003/V1KRNP____19991110F215_V003_cloud_mask.tif,V1KRNP____19991110F215_V003,V1KRNP____19991110F215_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F215_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F215_V003/V1KRNP____19991110F215_V003_initial_mask.tif,V1KRNP____19991110F215_V003,V1KRNP____19991110F215_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F215_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F205_V003/V1KRNP____19991110F205_V003_initial_mask.tif,V1KRNP____19991110F205_V003,V1KRNP____19991110F205_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F205_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F205_V003/V1KRNP____19991110F205_V003_cloud_mask_cnn.tif,V1KRNP____19991110F205_V003,V1KRNP____19991110F205_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F205_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F205_V003/V1KRNP____19991110F205_V003.tif,V1KRNP____19991110F205_V003,V1KRNP____19991110F205_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F205_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F205_V003/V1KRNP____19991110F205_V003_cloud_mask.tif,V1KRNP____19991110F205_V003,V1KRNP____19991110F205_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F205_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F214_V003/V1KRNP____19991110F214_V003_cloud_mask_cnn.tif,V1KRNP____19991110F214_V003,V1KRNP____19991110F214_V003_cloud_mask_cnn,mask_cnn,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F214_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F214_V003/V1KRNP____19991110F214_V003_initial_mask.tif,V1KRNP____19991110F214_V003,V1KRNP____19991110F214_V003_initial_mask,initial_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F214_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F214_V003/V1KRNP____19991110F214_V003.tif,V1KRNP____19991110F214_V003,V1KRNP____19991110F214_V003,image,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F214_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_11_10/V1KRNP____19991110F214_V003/V1KRNP____19991110F214_V003_cloud_mask.tif,V1KRNP____19991110F214_V003,V1KRNP____19991110F214_V003_cloud_mask,cloud_mask,1999-11-10,/data/databases/Julio/spot/tortillas/V1KRNP____19991110F214_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/2012_05_11/V2KRNP____20120511F081_V003/V2KRNP____20120511F081_V003_initial_mask.tif,V2KRNP____20120511F081_V003,V2KRNP____20120511F081_V003_initial_mask,initial_mask,2012-05-11,/data/databases/Julio/spot/tortillas/V2KRNP____20120511F081_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/2012_05_11/V2KRNP____20120511F081_V003/V2KRNP____20120511F081_V003.tif,V2KRNP____20120511F081_V003,V2KRNP____20120511F081_V003,image,2012-05-11,/data/databases/Julio/spot/tortillas/V2KRNP____20120511F081_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/2012_05_11/V2KRNP____20120511F081_V003/V2KRNP____20120511F081_V003_cloud_mask_cnn.tif,V2KRNP____20120511F081_V003,V2KRNP____20120511F081_V003_cloud_mask_cnn,mask_cnn,2012-05-11,/data/databases/Julio/spot/tortillas/V2KRNP____20120511F081_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/2012_05_11/V2KRNP____20120511F081_V003/V2KRNP____20120511F081_V003_cloud_mask.tif,V2KRNP____20120511F081_V003,V2KRNP____20120511F081_V003_cloud_mask,cloud_mask,2012-05-11,/data/databases/Julio/spot/tortillas/V2KRNP____20120511F081_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/2012_05_11/V2KRNP____20120511F079_V003/V2KRNP____20120511F079_V003_cloud_mask.tif,V2KRNP____20120511F079_V003,V2KRNP____20120511F079_V003_cloud_mask,cloud_mask,2012-05-11,/data/databases/Julio/spot/tortillas/V2KRNP____20120511F079_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/2012_05_11/V2KRNP____20120511F079_V003/V2KRNP____20120511F079_V003_cloud_mask_cnn.tif,V2KRNP____20120511F079_V003,V2KRNP____20120511F079_V003_cloud_mask_cnn,mask_cnn,2012-05-11,/data/databases/Julio/spot/tortillas/V2KRNP____20120511F079_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/2012_05_11/V2KRNP____20120511F079_V003/V2KRNP____20120511F079_V003.tif,V2KRNP____20120511F079_V003,V2KRNP____20120511F079_V003,image,2012-05-11,/data/databases/Julio/spot/tortillas/V2KRNP____20120511F079_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/2012_05_11/V2KRNP____20120511F079_V003/V2KRNP____20120511F079_V003_initial_mask.tif,V2KRNP____20120511F079_V003,V2KRNP____20120511F079_V003_initial_mask,initial_mask,2012-05-11,/data/databases/Julio/spot/tortillas/V2KRNP____20120511F079_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/2012_05_11/V2KRNP____20120511F077_V003/V2KRNP____20120511F077_V003_initial_mask.tif,V2KRNP____20120511F077_V003,V2KRNP____20120511F077_V003_initial_mask,initial_mask,2012-05-11,/data/databases/Julio/spot/tortillas/V2KRNP____20120511F077_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/2012_05_11/V2KRNP____20120511F077_V003/V2KRNP____20120511F077_V003_cloud_mask_cnn.tif,V2KRNP____20120511F077_V003,V2KRNP____20120511F077_V003_cloud_mask_cnn,mask_cnn,2012-05-11,/data/databases/Julio/spot/tortillas/V2KRNP____20120511F077_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/2012_05_11/V2KRNP____20120511F077_V003/V2KRNP____20120511F077_V003.tif,V2KRNP____20120511F077_V003,V2KRNP____20120511F077_V003,image,2012-05-11,/data/databases/Julio/spot/tortillas/V2KRNP____20120511F077_V003.tortilla
